DATAFLOW,LAST UPDATE,freq,unit,indic_nrg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,1989,2827.66,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,1990,2803.08,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,1991,2921.00,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,1992,2881.75,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,1993,2947.93,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,1994,2865.33,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,1995,2667.66,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,1996,2934.93,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,1997,2546.37,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,1998,2612.13,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,1999,2653.79,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,2000,2792.71,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,2001,2800.86,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,2002,2699.57,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,2003,2630.34,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,2004,2700.72,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,2005,2608.30,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,2006,2601.42,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,2007,2523.35,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,2008,2803.54,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,2009,2817.65,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,2010,3166.33,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,2011,2766.10,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,2012,2861.13,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,2013,2835.61,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,2014,2629.47,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,2015,2912.09,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,2016,2744.05,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,2017,2668.92,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,2018,2754.34,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,2019,2706.58,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,2020,2744.01,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,2021,2643.76,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,2022,2548.89,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,2023,2396.75,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Ireland,2024,2597.76,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,1979,2234.84,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,1980,2414.40,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,1981,2268.62,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,1982,2181.12,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,1983,2208.03,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,1984,2336.56,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,1985,2279.54,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,1986,2201.45,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,1987,2258.24,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,1988,2099.59,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,1989,2071.21,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,1990,2022.05,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,1991,2362.70,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,1992,2003.66,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,1993,2112.01,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,1994,1900.18,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,1995,2064.36,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,1996,2091.42,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,1997,1944.92,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,1998,2032.60,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,1999,2000.40,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,2000,1848.20,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,2001,1877.19,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,2002,1804.77,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,2003,2007.84,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,2004,2006.05,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,2005,2162.84,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,2006,1949.00,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,2007,1836.76,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,2008,1896.16,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,2009,1947.26,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,2010,2074.34,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,2011,1856.24,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,2012,1952.79,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,2013,1932.55,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,2014,1631.87,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,2015,1808.06,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,2016,1766.12,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,2017,1879.86,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,2018,1746.84,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,2019,1813.91,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,2020,1748.95,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,2021,1916.57,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,2022,1734.67,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,2023,1688.65,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Italy,2024,1613.76,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,1979,4514.75,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,1980,4709.39,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,1981,4203.29,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,1982,4093.17,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,1983,3787.46,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,1984,4109.52,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,1985,4723.86,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,1986,4346.41,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,1987,4841.84,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,1988,4127.86,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,1989,3564.61,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,1990,3561.46,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,1991,3906.56,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,1992,3871.75,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,1993,4183.64,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,1994,4134.46,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,1995,3987.29,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,1996,4607.86,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,1997,4139.71,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,1998,4072.47,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,1999,3812.06,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,2000,3566.72,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,2001,4011.72,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,2002,3834.50,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,2003,4085.35,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,2004,4071.09,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,2005,4020.15,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,2006,3892.89,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,2007,3739.70,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,2008,3555.94,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,2009,3949.81,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,2010,4415.00,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,2011,3767.86,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,2012,4081.27,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,2013,3873.17,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,2014,3729.28,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,2015,3523.32,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,2016,3829.94,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,2017,3761.50,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,2018,3687.57,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,2019,3391.36,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,2020,3304.68,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,2021,4016.22,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,2022,3772.72,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,2023,3461.92,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Lithuania,2024,3225.15,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,1979,3437.03,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,1980,3493.13,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,1981,3283.06,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,1982,3096.45,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,1983,3198.38,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,1984,3384.76,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,1985,3545.39,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,1986,3452.66,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,1987,3524.11,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,1988,2975.56,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,1989,2879.86,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,1990,2926.58,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,1991,3291.74,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,1992,3017.98,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,1993,3168.95,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,1994,2881.32,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,1995,3051.64,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,1996,3547.24,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,1997,3012.35,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,1998,3032.74,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,1999,2873.82,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,2000,2730.74,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,2001,2989.14,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,2002,2784.61,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,2003,2893.41,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,2004,3081.54,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,2005,2958.31,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,2006,2833.89,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,2007,2643.84,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,2008,2912.21,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,2009,2869.92,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,2010,3344.46,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,2011,2633.71,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,2012,2921.04,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,2013,3204.69,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,2014,2515.66,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,2015,2850.70,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,2016,2962.58,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,2017,2871.62,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,2018,2666.78,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,2019,2753.60,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,2020,2563.11,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,2021,3173.52,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,2022,2785.90,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,2023,2732.68,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Luxembourg,2024,2742.18,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,1979,4627.66,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,1980,4817.47,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,1981,4400.13,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,1982,4306.81,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,1983,4001.69,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,1984,4287.97,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,1985,4945.35,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,1986,4484.94,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,1987,5057.81,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,1988,4295.62,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,1989,3732.62,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,1990,3762.31,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,1991,4020.92,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,1992,4031.67,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,1993,4408.73,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,1994,4399.39,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,1995,4110.72,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,1996,4707.55,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,1997,4284.10,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,1998,4269.81,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,1999,3972.04,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,2000,3732.08,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,2001,4180.03,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,2002,4057.45,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,2003,4244.78,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,2004,4206.53,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,2005,4181.30,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,2006,4013.78,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,2007,3900.67,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,2008,3727.95,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,2009,4150.44,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,2010,4635.98,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,2011,3937.92,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,2012,4322.02,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,2013,4036.79,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,2014,3939.85,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,2015,3657.39,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,2016,4002.81,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,2017,3997.38,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,2018,3862.19,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,2019,3622.92,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,2020,3402.72,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,2021,4143.70,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,2022,4011.58,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,2023,3755.06,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Latvia,2024,3437.55,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Malta,1979,596.25,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Malta,1980,731.86,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,Annual,Number,Heating degree days,Malta,1981,695.41,,
